           time              RR              ZZ            Qacc           Qmdom            QQ01            QQ02            QQ03            QQ04           Xkf01           Xkf02           Xkf03           Xkf04            PP01            PP02            PP03            PP04            PP05            PP06            PP07            PP08            PP09            PP10            PP11            PP12            PP13            PP14            PP15            PP16              nn              NN           boDet     sqrtNlambda             Wm0             Wc0              Wi 
   2.861000e+00    1.000000e+00    2.768236e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.768770e+02    1.975547e+02    7.420298e+01   -5.833159e-02    1.073715e-01    2.968281e-01    4.669374e-01   -4.608385e-03    2.968281e-01    1.148385e+00    2.139345e+00   -2.378224e-02    4.669374e-01    2.139345e+00    4.616191e+00   -5.881009e-02   -4.608385e-03   -2.378224e-02   -5.881009e-02    1.078070e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.881000e+00    1.000000e+00    2.805783e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.808146e+02    1.989616e+02    7.416828e+01   -5.721484e-02    1.070696e-01    2.951298e-01    4.632756e-01   -4.560823e-03    2.951298e-01    1.139057e+00    2.119434e+00   -2.352623e-02    4.632756e-01    2.119434e+00    4.574225e+00   -5.827415e-02   -4.560823e-03   -2.352623e-02   -5.827415e-02    1.070984e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.901000e+00    1.000000e+00    2.840378e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.847263e+02    2.002196e+02    7.390006e+01   -5.382160e-02    1.067703e-01    2.934680e-01    4.597089e-01   -4.514886e-03    2.934680e-01    1.130033e+00    2.100269e+00   -2.328173e-02    4.597089e-01    2.100269e+00    4.534014e+00   -5.776359e-02   -4.514886e-03   -2.328173e-02   -5.776359e-02    1.064242e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.921000e+00    1.000000e+00    2.866080e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.885179e+02    2.010746e+02    7.300575e+01   -4.434610e-02    1.064742e-01    2.918437e-01    4.561976e-01   -4.470165e-03    2.918437e-01    1.121309e+00    2.081631e+00   -2.304620e-02    4.561976e-01    2.081631e+00    4.494561e+00   -5.726453e-02   -4.470165e-03   -2.304620e-02   -5.726453e-02    1.057633e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.941000e+00    1.000000e+00    2.916561e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.924587e+02    2.022747e+02    7.266530e+01   -4.043298e-02    1.061818e-01    2.902562e-01    4.526325e-01   -4.425581e-03    2.902562e-01    1.112864e+00    2.062949e+00   -2.281345e-02    4.526325e-01    2.062949e+00    4.453308e+00   -5.674213e-02   -4.425581e-03   -2.281345e-02   -5.674213e-02    1.050633e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.961000e+00    1.000000e+00    2.961150e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    2.964759e+02    2.036120e+02    7.254395e+01   -3.871772e-02    1.058935e-01    2.887042e-01    4.491163e-01   -4.382125e-03    2.887042e-01    1.104677e+00    2.044684e+00   -2.258801e-02    4.491163e-01    2.044684e+00    4.412521e+00   -5.622692e-02   -4.382125e-03   -2.258801e-02   -5.622692e-02    1.043709e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   2.981000e+00    1.000000e+00    3.025475e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.007723e+02    2.056335e+02    7.348594e+01   -4.738329e-02    1.056094e-01    2.871876e-01    4.456887e-01   -4.340158e-03    2.871876e-01    1.096739e+00    2.027008e+00   -2.237146e-02    4.456887e-01    2.027008e+00    4.373051e+00   -5.573019e-02   -4.340158e-03   -2.237146e-02   -5.573019e-02    1.037033e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.001000e+00    1.000000e+00    3.050626e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.049168e+02    2.071505e+02    7.362889e+01   -4.815012e-02    1.053297e-01    2.857086e-01    4.425341e-01   -4.301433e-03    2.857086e-01    1.089064e+00    2.010822e+00   -2.217297e-02    4.425341e-01    2.010822e+00    4.339035e+00   -5.530767e-02   -4.301433e-03   -2.217297e-02   -5.530767e-02    1.031447e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.021000e+00    1.000000e+00    3.095937e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.091291e+02    2.087713e+02    7.392915e+01   -5.043114e-02    1.050549e-01    2.842695e-01    4.395107e-01   -4.264527e-03    2.842695e-01    1.081668e+00    1.995447e+00   -2.198536e-02    4.395107e-01    1.995447e+00    4.307211e+00   -5.491466e-02   -4.264527e-03   -2.198536e-02   -5.491466e-02    1.026264e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.041000e+00    1.000000e+00    3.142472e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.134166e+02    2.105132e+02    7.441010e+01   -5.442768e-02    1.047852e-01    2.828720e-01    4.366445e-01   -4.229660e-03    2.828720e-01    1.074555e+00    1.981001e+00   -2.180971e-02    4.366445e-01    1.981001e+00    4.278122e+00   -5.455822e-02   -4.229660e-03   -2.180971e-02   -5.455822e-02    1.021588e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.061000e+00    1.000000e+00    3.170893e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.175840e+02    2.118467e+02    7.425260e+01   -5.218937e-02    1.045208e-01    2.815176e-01    4.339646e-01   -4.197079e-03    2.815176e-01    1.067734e+00    1.967626e+00   -2.164735e-02    4.339646e-01    1.967626e+00    4.252384e+00   -5.424642e-02   -4.197079e-03   -2.164735e-02   -5.424642e-02    1.017537e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.081000e+00    1.000000e+00    3.207061e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.217180e+02    2.130160e+02    7.384401e+01   -4.755865e-02    1.042622e-01    2.802075e-01    4.313617e-01   -4.165699e-03    2.802075e-01    1.061207e+00    1.954782e+00   -2.149256e-02    4.313617e-01    1.954782e+00    4.227468e+00   -5.394459e-02   -4.165699e-03   -2.149256e-02   -5.394459e-02    1.013582e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.101000e+00    1.000000e+00    3.242712e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.258140e+02    2.140133e+02    7.317709e+01   -4.050430e-02    1.040095e-01    2.789408e-01    4.287938e-01   -4.135099e-03    2.789408e-01    1.054959e+00    1.942241e+00   -2.134278e-02    4.287938e-01    1.942241e+00    4.202374e+00   -5.363905e-02   -4.135099e-03   -2.134278e-02   -5.363905e-02    1.009518e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.121000e+00    1.000000e+00    3.310031e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.302016e+02    2.157258e+02    7.361865e+01   -4.422817e-02    1.037631e-01    2.777158e-01    4.262180e-01   -4.104855e-03    2.777158e-01    1.048967e+00    1.929761e+00   -2.119536e-02    4.262180e-01    1.929761e+00    4.176096e+00   -5.331612e-02   -4.104855e-03   -2.119536e-02   -5.331612e-02    1.005143e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.141000e+00    1.000000e+00    3.345149e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.345292e+02    2.171944e+02    7.367815e+01   -4.422252e-02    1.035228e-01    2.765319e-01    4.238170e-01   -4.076700e-03    2.765319e-01    1.043223e+00    1.918214e+00   -2.105906e-02    4.238170e-01    1.918214e+00    4.152782e+00   -5.303222e-02   -4.076700e-03   -2.105906e-02   -5.303222e-02    1.001320e-03    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.161000e+00    1.000000e+00    3.383913e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.388366e+02    2.185319e+02    7.353516e+01   -4.227108e-02    1.032890e-01    2.753897e-01    4.215251e-01   -4.049971e-03    2.753897e-01    1.037729e+00    1.907281e+00   -2.093051e-02    4.215251e-01    1.907281e+00    4.130922e+00   -5.276659e-02   -4.049971e-03   -2.093051e-02   -5.276659e-02    9.977301e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.181000e+00    1.000000e+00    3.420408e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.431002e+02    2.196792e+02    7.310323e+01   -3.757397e-02    1.030615e-01    2.742887e-01    4.193072e-01   -4.024310e-03    2.742887e-01    1.032478e+00    1.896780e+00   -2.080771e-02    4.193072e-01    1.896780e+00    4.109705e+00   -5.250811e-02   -4.024310e-03   -2.080771e-02   -5.250811e-02    9.942049e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.201000e+00    1.000000e+00    3.474240e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.474997e+02    2.211188e+02    7.312407e+01   -3.728470e-02    1.028406e-01    2.732276e-01    4.171151e-01   -3.999234e-03    2.732276e-01    1.027456e+00    1.886458e+00   -2.068792e-02    4.171151e-01    1.886458e+00    4.088020e+00   -5.224161e-02   -3.999234e-03   -2.068792e-02   -5.224161e-02    9.905172e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.221000e+00    1.000000e+00    3.515053e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.518924e+02    2.224644e+02    7.300069e+01   -3.561774e-02    1.026262e-01    2.722052e-01    4.150199e-01   -3.975407e-03    2.722052e-01    1.022649e+00    1.876646e+00   -2.057438e-02    4.150199e-01    1.876646e+00    4.067497e+00   -5.198938e-02   -3.975407e-03   -2.057438e-02   -5.198938e-02    9.870111e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.241000e+00    1.000000e+00    3.554130e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.562597e+02    2.236691e+02    7.266419e+01   -3.193442e-02    1.024182e-01    2.712208e-01    4.129960e-01   -3.952559e-03    2.712208e-01    1.018051e+00    1.867210e+00   -2.046562e-02    4.129960e-01    1.867210e+00    4.047556e+00   -5.174346e-02   -3.952559e-03   -2.046562e-02   -5.174346e-02    9.835668e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.261000e+00    1.000000e+00    3.603247e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.607044e+02    2.250085e+02    7.253786e+01   -3.031244e-02    1.022167e-01    2.702729e-01    4.110072e-01   -3.930325e-03    2.702729e-01    1.013648e+00    1.857961e+00   -2.035959e-02    4.110072e-01    1.857961e+00    4.027377e+00   -5.149271e-02   -3.930325e-03   -2.035959e-02   -5.149271e-02    9.800177e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.281000e+00    1.000000e+00    3.648602e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.651825e+02    2.263631e+02    7.243610e+01   -2.894777e-02    1.020216e-01    2.693601e-01    4.090844e-01   -3.908982e-03    2.693601e-01    1.009428e+00    1.849036e+00   -2.025756e-02    4.090844e-01    1.849036e+00    4.007685e+00   -5.124711e-02   -3.908982e-03   -2.025756e-02   -5.124711e-02    9.765206e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.301000e+00    1.000000e+00    3.707234e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.698260e+02    2.280805e+02    7.288603e+01   -3.286981e-02    1.018327e-01    2.684811e-01    4.072287e-01   -3.888520e-03    2.684811e-01    1.005381e+00    1.840434e+00   -2.015943e-02    4.072287e-01    1.840434e+00    3.988528e+00   -5.100734e-02   -3.888520e-03   -2.015943e-02   -5.100734e-02    9.730880e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.321000e+00    1.000000e+00    3.728468e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.742440e+02    2.291224e+02    7.230429e+01   -2.689237e-02    1.016500e-01    2.676357e-01    4.055232e-01   -3.869707e-03    2.676357e-01    1.001507e+00    1.832561e+00   -2.006929e-02    4.055232e-01    1.832561e+00    3.971835e+00   -5.079975e-02   -3.869707e-03   -2.006929e-02   -5.079975e-02    9.701232e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.341000e+00    1.000000e+00    3.790080e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.788579e+02    2.306135e+02    7.241170e+01   -2.756979e-02    1.014734e-01    2.668229e-01    4.038041e-01   -3.850961e-03    2.668229e-01    9.977980e-01    1.824616e+00   -1.997890e-02    4.038041e-01    1.824616e+00    3.953867e+00   -5.057320e-02   -3.850961e-03   -1.997890e-02   -5.057320e-02    9.668442e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.361000e+00    1.000000e+00    3.829444e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.834299e+02    2.319184e+02    7.223541e+01   -2.553356e-02    1.013027e-01    2.660411e-01    4.021758e-01   -3.833264e-03    2.660411e-01    9.942413e-01    1.817096e+00   -1.989323e-02    4.021758e-01    1.817096e+00    3.937048e+00   -5.036101e-02   -3.833264e-03   -1.989323e-02   -5.036101e-02    9.637658e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.381000e+00    1.000000e+00    3.875657e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.880304e+02    2.332263e+02    7.206623e+01   -2.359301e-02    1.011378e-01    2.652893e-01    4.005916e-01   -3.816152e-03    2.652893e-01    9.908302e-01    1.809770e+00   -1.980987e-02    4.005916e-01    1.809770e+00    3.920331e+00   -5.014885e-02   -3.816152e-03   -1.980987e-02   -5.014885e-02    9.606700e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.401000e+00    1.000000e+00    3.924945e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.926877e+02    2.346111e+02    7.201554e+01   -2.280719e-02    1.009786e-01    2.645660e-01    3.990497e-01   -3.799594e-03    2.645660e-01    9.875541e-01    1.802624e+00   -1.972861e-02    3.990497e-01    1.802624e+00    3.903707e+00   -4.993671e-02   -3.799594e-03   -1.972861e-02   -4.993671e-02    9.575597e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.421000e+00    1.000000e+00    3.976640e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    3.974215e+02    2.361229e+02    7.215663e+01   -2.385727e-02    1.008249e-01    2.638700e-01    3.975654e-01   -3.783721e-03    2.638700e-01    9.844042e-01    1.795726e+00   -1.965009e-02    3.975654e-01    1.795726e+00    3.887560e+00   -4.972993e-02   -3.783721e-03   -1.965009e-02   -4.972993e-02    9.545191e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.441000e+00    1.000000e+00    4.035391e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.022974e+02    2.379298e+02    7.273907e+01   -2.909142e-02    1.006766e-01    2.632004e-01    3.961650e-01   -3.768765e-03    2.632004e-01    9.813767e-01    1.789207e+00   -1.957561e-02    3.961650e-01    1.789207e+00    3.872522e+00   -4.953722e-02   -3.768765e-03   -1.957561e-02   -4.953722e-02    9.516825e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.461000e+00    1.000000e+00    4.084483e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.072090e+02    2.397468e+02    7.332652e+01   -3.430149e-02    1.005335e-01    2.625574e-01    3.949119e-01   -3.755310e-03    2.625574e-01    9.784769e-01    1.783387e+00   -1.950843e-02    3.949119e-01    1.783387e+00    3.860085e+00   -4.937897e-02   -3.755310e-03   -1.950843e-02   -4.937897e-02    9.493598e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.481000e+00    1.000000e+00    4.117664e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.119933e+02    2.411477e+02    7.327854e+01   -3.339999e-02    1.003954e-01    2.619420e-01    3.938038e-01   -3.743310e-03    2.619420e-01    9.757165e-01    1.778272e+00   -1.944865e-02    3.938038e-01    1.778272e+00    3.850215e+00   -4.925457e-02   -3.743310e-03   -1.944865e-02   -4.925457e-02    9.475357e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.501000e+00    1.000000e+00    4.182369e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.169719e+02    2.429813e+02    7.388074e+01   -3.868853e-02    1.002625e-01    2.613543e-01    3.927422e-01   -3.731817e-03    2.613543e-01    9.730976e-01    1.773390e+00   -1.939145e-02    3.927422e-01    1.773390e+00    3.840671e+00   -4.913320e-02   -3.731817e-03   -1.939145e-02   -4.913320e-02    9.457350e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.521000e+00    1.000000e+00    4.209517e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.217567e+02    2.442262e+02    7.358845e+01   -3.540837e-02    1.001347e-01    2.607944e-01    3.918226e-01   -3.721727e-03    2.607944e-01    9.706223e-01    1.769210e+00   -1.934161e-02    3.918226e-01    1.769210e+00    3.833663e+00   -4.904518e-02   -3.721727e-03   -1.934161e-02   -4.904518e-02    9.444215e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.541000e+00    1.000000e+00    4.280382e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.267942e+02    2.460582e+02    7.418195e+01   -4.058316e-02    1.000118e-01    2.602620e-01    3.909087e-01   -3.711738e-03    2.602620e-01    9.682892e-01    1.765070e+00   -1.929239e-02    3.909087e-01    1.765070e+00    3.826073e+00   -4.894769e-02   -3.711738e-03   -1.929239e-02   -4.894769e-02    9.429368e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.561000e+00    1.000000e+00    4.310063e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.316579e+02    2.473544e+02    7.396080e+01   -3.795460e-02    9.989400e-02    2.597569e-01    3.901310e-01   -3.703082e-03    2.597569e-01    9.660962e-01    1.761606e+00   -1.925021e-02    3.901310e-01    1.761606e+00    3.820919e+00   -4.888215e-02   -3.703082e-03   -1.925021e-02   -4.888215e-02    9.419178e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.581000e+00    1.000000e+00    4.363028e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.365881e+02    2.487520e+02    7.389456e+01   -3.683133e-02    9.978117e-02    2.592788e-01    3.893661e-01   -3.694580e-03    2.592788e-01    9.640425e-01    1.758217e+00   -1.920899e-02    3.893661e-01    1.758217e+00    3.815369e+00   -4.880971e-02   -3.694580e-03   -1.920899e-02   -4.880971e-02    9.407660e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.601000e+00    1.000000e+00    4.441877e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.418381e+02    2.509060e+02    7.496429e+01   -4.649827e-02    9.967328e-02    2.588266e-01    3.886354e-01   -3.686434e-03    2.588266e-01    9.621176e-01    1.754999e+00   -1.916962e-02    3.886354e-01    1.754999e+00    3.809930e+00   -4.873740e-02   -3.686434e-03   -1.916962e-02   -4.873740e-02    9.395934e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.621000e+00    1.000000e+00    4.470151e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.468855e+02    2.524431e+02    7.509091e+01   -4.709017e-02    9.957028e-02    2.584009e-01    3.881053e-01   -3.680212e-03    2.584009e-01    9.603292e-01    1.752773e+00   -1.914049e-02    3.881053e-01    1.752773e+00    3.808461e+00   -4.871810e-02   -3.680212e-03   -1.914049e-02   -4.871810e-02    9.392083e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.641000e+00    1.000000e+00    4.524638e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.520006e+02    2.540784e+02    7.536211e+01   -4.904382e-02    9.947218e-02    2.580027e-01    3.876341e-01   -3.674556e-03    2.580027e-01    9.586882e-01    1.750865e+00   -1.911479e-02    3.876341e-01    1.750865e+00    3.807704e+00   -4.870692e-02   -3.674556e-03   -1.911479e-02   -4.870692e-02    9.389148e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.661000e+00    1.000000e+00    4.571371e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.571012e+02    2.555966e+02    7.545254e+01   -4.925731e-02    9.937900e-02    2.576320e-01    3.872419e-01   -3.669655e-03    2.576320e-01    9.571932e-01    1.749372e+00   -1.909348e-02    3.872419e-01    1.749372e+00    3.808129e+00   -4.871027e-02   -3.669655e-03   -1.909348e-02   -4.871027e-02    9.388109e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.681000e+00    1.000000e+00    4.616228e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.621681e+02    2.569507e+02    7.529372e+01   -4.710594e-02    9.929077e-02    2.572886e-01    3.869004e-01   -3.665238e-03    2.572886e-01    9.558424e-01    1.748155e+00   -1.907515e-02    3.869004e-01    1.748155e+00    3.809091e+00   -4.871929e-02   -3.665238e-03   -1.907515e-02   -4.871929e-02    9.387603e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.701000e+00    1.000000e+00    4.669607e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.672863e+02    2.583644e+02    7.522599e+01   -4.584607e-02    9.920747e-02    2.569715e-01    3.865714e-01   -3.660946e-03    2.569715e-01    9.546278e-01    1.747021e+00   -1.905779e-02    3.865714e-01    1.747021e+00    3.809712e+00   -4.872199e-02   -3.660946e-03   -1.905779e-02   -4.872199e-02    9.385816e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.721000e+00    1.000000e+00    4.716470e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.723872e+02    2.596587e+02    7.497866e+01   -4.290260e-02    9.912908e-02    2.566795e-01    3.862670e-01   -3.656894e-03    2.566795e-01    9.535388e-01    1.746017e+00   -1.904184e-02    3.862670e-01    1.746017e+00    3.810276e+00   -4.872241e-02   -3.656894e-03   -1.904184e-02   -4.872241e-02    9.383402e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.741000e+00    1.000000e+00    4.785175e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.776867e+02    2.613954e+02    7.539996e+01   -4.632680e-02    9.905552e-02    2.564114e-01    3.859589e-01   -3.652816e-03    2.564114e-01    9.525640e-01    1.744996e+00   -1.902576e-02    3.859589e-01    1.744996e+00    3.810145e+00   -4.871191e-02   -3.652816e-03   -1.902576e-02   -4.871191e-02    9.379077e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
   3.761000e+00    1.000000e+00    4.843875e+02    1.000000e-02    1.111111e-05    1.000000e-02    0.000000e+00    0.000000e+00    1.111111e-05    4.830740e+02    2.632775e+02    7.603325e+01   -5.170945e-02    9.898667e-02    2.561662e-01    3.857437e-01   -3.649623e-03    2.561662e-01    9.516988e-01    1.744427e+00   -1.901428e-02    3.857437e-01    1.744427e+00    3.811580e+00   -4.872155e-02   -3.649623e-03   -1.901428e-02   -4.872155e-02    9.377618e-04    4.000000e+00    7.000000e+00    0.000000e+00    1.732051e-03   -2.333332e+06   -2.333329e+06    1.666667e+05 
